covariate,Hazard Ratio,95% CI Lower,95% CI Upper,p-value
numerical_advantage,0.5948725638652712,0.5650422799857012,0.6262776782802805,3.784759493957726e-87
zone_Palace_Entry_T_Spawn,0.5931566470204681,0.5112591250528625,0.6881731604657142,5.591641416886341e-12
zone_Palace_Lane_Side_Far,0.5624836434780751,0.3208707605356411,0.9860289190956906,0.04452753209549324
zone_A_Tetris,0.5556520248318336,0.4282407403343028,0.7209710417992785,9.785973497806523e-06
zone_T_Spawn,0.5538995104275675,0.2960812278205481,1.0362178984135062,0.06451045904619551
zone_Top_Underpass_Stairs,0.535319764257967,0.43867192975004354,0.6532609692361492,7.69391443641214e-10
zone_A_Firebox,0.494366707290298,0.366711638049846,0.6664594627450325,3.7912996977992426e-06
zone_T_Roof,0.4814241017134634,0.17737825673234836,1.306637972321145,0.15130113741576942
zone_Mid_Ramp,0.4692872268633264,0.19354210120446425,1.1378945455614975,0.09410918626612733
zone_Palace_Exit,0.4678073928370384,0.3489567817937951,0.6271371362036058,3.775001856516211e-07
zone_Apps_Entrance,0.44436309429966614,0.36074047053628866,0.5473701336643089,2.434163605683741e-14
zone_Palace_Stairs,0.4241584594138292,0.3675228470800653,0.4895216722489072,9.096915216404486e-32
zone_Top_Cat_Walk,0.3992276971332758,0.172242322848096,0.9253402504267286,0.032283942712393245
zone_Palace_Entry,0.3954378384423087,0.3434467483971243,0.4552993580568565,4.5110353409166526e-38
zone_A_Ramp_Room,0.36584049807187125,0.2834955487593233,0.47210360309078137,1.085474486664627e-14
zone_Underpass_Close,0.33077689277614725,0.18138780346872851,0.603201266580781,0.0003073435664146738
zone_Before_A_Main,0.31350325950340624,0.22451991005738742,0.43775313153358447,9.76709270411466e-12
zone_Palace_Lamp_Side,0.27162627432551756,0.22551729561031023,0.3271626360376956,6.575049467623426e-43
