covariate,Hazard Ratio,95% CI Lower,95% CI Upper,p-value
numerical_advantage,0.7873590643157825,0.7416837161874636,0.8358472521776837,4.481383674834629e-15
zone_B_Apps_First_Section_x_advantage,0.7857655077697189,0.5068026073651312,1.2182799066694068,0.28123887380851387
zone_Outside_Apps,0.7823069985547053,0.4932909787233996,1.240655650284733,0.29673791987987574
health_norm,0.779160270143843,0.7371364658707301,0.8235798317934396,1.1312420485031246e-18
zone_Window_Room,0.7791156593477957,0.5721904227628586,1.0608727208503579,0.11301876549096619
zone_Connector_Box_Cubby,0.7596812523323069,0.4965855300185885,1.1621675829410074,0.2051114894363752
zone_Cat,0.7560746557926911,0.5719079016054758,0.9995471010756936,0.049629391443968135
zone_B_Pillar_1_Alt_x_advantage,0.7231202494307123,0.4735426367529391,1.1042361438079948,0.1333818715095018
zone_CT_Pots,0.7210423073110283,0.43324972524536515,1.200005397898341,0.20823816917159751
weapon_None,0.7163321421494372,0.6374773023760711,0.8049411892216459,2.0639143739931216e-08
zone_Top_Cat_Walk,0.7062426087702585,0.49181065871572766,1.0141679803058523,0.059596810759127664
zone_Market_Door,0.6630486244229674,0.4455228965743259,0.9867808854035988,0.042809686519648255
zone_Under_Mid_Ramp,0.6524086153510421,0.40904679945518696,1.0405582000670184,0.07296510100375553
zone_Jungle_Cubby,0.6313108255764298,0.4670342352692374,0.8533707561293319,0.0027799208060199834
zone_Kitchen,0.6189153720344338,0.4604494345251452,0.8319181413167809,0.0014756671628166126
zone_CT_Bottom_Ramp,0.6089187600061701,0.40050724934180487,0.9257811360388515,0.020300985290561673
zone_Under_Window,0.6013591802954984,0.5154834296342308,0.7015411998447282,9.87611965050731e-11
zone_Connector_Jungle_Cubby,0.5932450767707604,0.42867273525420213,0.8209986130889473,0.0016342170154058835
zone_CT,0.5724624492075681,0.38169964714330923,0.8585631613897914,0.006988726676664391
zone_Blue_Door,0.5705107147175768,0.4829455737843417,0.6739527045606669,4.073008875440624e-11
zone_B_Short_x_smoke,0.5530602776944665,0.26466870768846146,1.1556926144949604,0.11522280342470481
zone_A_Sandwich,0.5205190205176746,0.36398100416365026,0.744379645150002,0.00034705671772040464
